rank,caption,mean,precision,votes,not_funny,somewhat_funny,funny
5183,They call me Smash-by-whale,1.063157894736842,0.0328235511950604,95,91,2,2
5184,Mmm. That global warming is sweet!,1.063157894736842,0.0292133761712211,95,90,4,1
5185,No! I did not order the Hearts of Palm salad,1.063157894736842,0.0292133761712211,95,90,4,1
5186,Ya gotta give a little...Take a little....,1.063157894736842,0.0250889852642108,95,89,6,0
5187,Friday! Friday! Don't forget it's my book!,1.063157894736842,0.0250889852642108,95,89,6,0
5188,Can we smoke on this island??,1.063157894736842,0.0250889852642108,95,89,6,0
5189,I guess the Instagram close-up didn't work...,1.063157894736842,0.0292133761712211,95,90,4,1
5190,"So sorry, I thought it was a female whale.",1.063157894736842,0.0250889852642108,95,89,6,0
5191,"Not your typical killer whale, it's the new orca after all.",1.063157894736842,0.0292133761712211,95,90,4,1
5192,"Enter, Enter, Enter / Period / Underscore Underscore Underscore Underscore Underscore / Period",1.063157894736842,0.0292133761712211,95,90,4,1
5193,"Oh no, beached again!",1.063157894736842,0.0292133761712211,95,90,4,1
5194,Help! Twitter's down!,1.063157894736842,0.0328235511950604,95,91,2,2
5195,That's the last time I go on a Beached Vacation,1.063157894736842,0.0250889852642108,95,89,6,0
5196,I'm looking for the Wicked Islander of the East.,1.063157894736842,0.0292133761712211,95,90,4,1
5197,"Over my dead body, Li Keqiang!",1.063157894736842,0.0250889852642108,95,89,6,0
5198,"Geez, I never got around to playing my top 10 deserted island playlist...",1.063157894736842,0.0292133761712211,95,90,4,1
5199,It's a whale of a tale...,1.063157894736842,0.0250889852642108,95,89,6,0
5200,"Hey, My name is NOT Jonah",1.063157894736842,0.0250889852642108,95,89,6,0
5201,This toothpick tastes really foul.,1.063157894736842,0.0292133761712211,95,90,4,1
5202,This bite need a bit of greens.,1.063157894736842,0.0250889852642108,95,89,6,0
5203,"Melville's lost masterpiece: ""The Princess and the Pea""",1.063157894736842,0.0250889852642108,95,89,6,0
5204,"Sorry to crash your metaphor, dude, but this Ahab guy made mine a nightmare.",1.063157894736842,0.0292133761712211,95,90,4,1
5205,Sorry! No problem.,1.063157894736842,0.0292133761712211,95,90,4,1
5206,Stranded Expanded,1.063157894736842,0.0292133761712211,95,90,4,1
5207,Look! A beached whale!,1.063157894736842,0.0250889852642108,95,89,6,0
5208,And they say you don't need to floss...,1.063157894736842,0.0250889852642108,95,89,6,0
5209,Do you need anything?,1.063157894736842,0.0292133761712211,95,90,4,1
5210,Damn! I've beached again!,1.063157894736842,0.0292133761712211,95,90,4,1
5211,At least I'm not getting sunburned.,1.063157894736842,0.0250889852642108,95,89,6,0
5212,"Suddenly, and against all probability, a sperm whale had been called into existence.",1.063157894736842,0.0328235511950604,95,91,2,2
5213,And so the sea salt craze was born.,1.063157894736842,0.0292133761712211,95,90,4,1
5214,"I knew this relationship was going to run into problems, honey.",1.063157894736842,0.0292133761712211,95,90,4,1
5215,The 4D whale watching movie is truly intense.,1.0625,0.0289149539408851,96,91,4,1
5216,"Well, it was nice while it lasted!",1.0625,0.0324865019202982,96,92,2,2
5217,Don't complain to me. You're the one who wished to get away from where it's raining cats and dogs....,1.0625,0.0289149539408851,96,91,4,1
5218,He said he was vegan.,1.0625,0.0248349816949695,96,90,6,0
5219,Now iddn't that a beach.,1.0625,0.0289149539408851,96,91,4,1
5220,He thought living on a deserted island would be fun,1.0625,0.0248349816949695,96,90,6,0
5221,Wait until you see the booster!,1.0625,0.0289149539408851,96,91,4,1
5222,"A ""whale"" of bad luck!",1.0625,0.0289149539408851,96,91,4,1
5223,Can't I get a tan too?,1.0625,0.0289149539408851,96,91,4,1
5224,Salty Ol Snack,1.0625,0.0248349816949695,96,90,6,0
5225,Close. Saving a beached whale was my last year's wish.,1.0625,0.0248349816949695,96,90,6,0
5226,"You know, Jim, I hear fish are low-carb.",1.0625,0.0289149539408851,96,91,4,1
5227,"Just as soon as we're rescued, Cassie, I'll come out to Mom and Dad.",1.0625,0.0289149539408851,96,91,4,1
5228,Clearly a portend: The EU's retaliation for Brexit.,1.0625,0.0248349816949695,96,90,6,0
5229,"Sorry, I thought you were Jonah.",1.0625,0.0289149539408851,96,91,4,1
5230,"Whale, call me Ishmael.",1.0625,0.0248349816949695,96,90,6,0
5231,If Trump was stranded on a deserted island...,1.0625,0.0248349816949695,96,90,6,0
5232,i have never seen a single soul(human) around here ever.,1.0625,0.0248349816949695,96,90,6,0
5233,"Honey, the game is about to start - could you get up and get me a ""long neck""?",1.0625,0.0289149539408851,96,91,4,1
5234,You say you are called Ahab? Someday somebody will write a book about this encounter,1.0625,0.0248349816949695,96,90,6,0
5235,Seems I've left my desert island discs at home.,1.0625,0.0324865019202982,96,92,2,2
5236,It will take a whale of a team effort to pull this one off.,1.0625,0.0289149539408851,96,91,4,1
5237,"Whale, dammit...",1.0625,0.0248349816949695,96,90,6,0
5238,You haven't paid your share of the rent yet.,1.0625,0.0248349816949695,96,90,6,0
5239,Thought I could provide you some company.,1.0625,0.0248349816949695,96,90,6,0
5240,"I said ""Monkey Pile!""",1.0625,0.0248349816949695,96,90,6,0
5241,"Sorry, I needed a break from my seven year swim.",1.0625,0.0248349816949695,96,90,6,0
5242,I've been waiting years for this.,1.0625,0.0248349816949695,96,90,6,0
5243,My name is Moby.,1.0625,0.0248349816949695,96,90,6,0
5244,"Sorry dude, it's just a school prank.",1.0625,0.0289149539408851,96,91,4,1
5245,"Everybody knows Jonah, but the whale never gets his props.",1.0625,0.0248349816949695,96,90,6,0
5246,Does this made me a manslaughter whale?,1.0625,0.0248349816949695,96,90,6,0
5247,"The plea to ""save the humans"" failed",1.0625,0.0324865019202982,96,92,2,2
5248,"I said bReaches, Moby, bReaches!",1.0625,0.0248349816949695,96,90,6,0
5249,I knew one day I'd catch up with that Ishmael.,1.0625,0.0248349816949695,96,90,6,0
5250,"Whoa whale, Whoa!",1.0625,0.0248349816949695,96,90,6,0
5251,Now we're in trouble.,1.0625,0.0289149539408851,96,91,4,1
5252,His best selfie.,1.0625,0.0248349816949695,96,90,6,0
5253,"The tread's looking worn. I wouldn't go another 10,000 nautical miles without replacing it.",1.0625,0.0289149539408851,96,91,4,1
5254,Please don't tell me to call you Ahab.,1.0625,0.0248349816949695,96,90,6,0
5255,"Whaddya mean I need a new muffler? I'm a whale, for chrissakes!",1.0625,0.0248349816949695,96,90,6,0
5256,"Moby, so nice of you to drop by.",1.0612244897959184,0.024342074991636,98,92,6,0
5257,It's a jungle down there.,1.053763440860215,0.0235152432724811,93,88,5,0
5258,"Ishmael, call me some palm flavored floss.",1.053763440860215,0.0235152432724811,93,88,5,0
5259,I'm only following instructions: No open-water swimming or drinking the water.,1.053763440860215,0.0235152432724811,93,88,5,0
5260,This is our meet cute!,1.053763440860215,0.0235152432724811,93,88,5,0
5261,"I know you're hungry, but quit gnawing on me.",1.053763440860215,0.0280485428651927,93,89,3,1
5262,"Dang, did I miss karaoke night again?",1.053763440860215,0.0280485428651927,93,89,3,1
5263,Sorry. I'll dive back in as soon as I digest my sandwich.,1.053763440860215,0.0235152432724811,93,88,5,0
5264,"Olly, olly, oxen free, my tail fin. Now I'll hide and you seek.",1.053763440860215,0.0235152432724811,93,88,5,0
5265,That's the last time I whale for help,1.053763440860215,0.0235152432724811,93,88,5,0
5266,I have an iron deficiency,1.053763440860215,0.0280485428651927,93,89,3,1
5267,"Ooops.......didn't mean to do that. That guy had some bad friggin luck, right?",1.053763440860215,0.0319448720072118,93,90,1,2
5268,Looks like I'm stuck here. Oh whale...,1.053763440860215,0.0235152432724811,93,88,5,0
5269,"Man, the Chinese are really committing to this conspiracy.",1.053763440860215,0.0280485428651927,93,89,3,1
5270,You looked a lot bigger on the Swing'n Singles web site,1.053763440860215,0.0280485428651927,93,89,3,1
5271,Scrawny but it beats hell our the kelp and kale mix in yesterday's tide.,1.053763440860215,0.0235152432724811,93,88,5,0
5272,Beached Wail!,1.053763440860215,0.0280485428651927,93,89,3,1
5273,Got any SPF 50? No?,1.053763440860215,0.0280485428651927,93,89,3,1
5274,Ultimate health food for eternal balance: Blubber-pressed palm oil! May contain traces of you.,1.053763440860215,0.0235152432724811,93,88,5,0
5275,"Don't worry, those cargo ships have cranes.",1.053763440860215,0.0235152432724811,93,88,5,0
5276,"Get your own deserted island, this one's mine!",1.053763440860215,0.0235152432724811,93,88,5,0
5277,"If this were a democracy, you consider this as a vote to stay.",1.053763440860215,0.0235152432724811,93,88,5,0
5278,"How dare you, I was sunbathing.",1.053763440860215,0.0235152432724811,93,88,5,0
5279,What a beach!,1.053763440860215,0.0235152432724811,93,88,5,0
5280,I'm just following the guidelines for athletes sailing in Rio 2016.,1.053763440860215,0.0280485428651927,93,89,3,1
5281,Of all the places you choose to beach yourself! My day just went from bad to worse.,1.053763440860215,0.0280485428651927,93,89,3,1
5282,"Plleeeeaaaseeee..., leave the palm tree for the next survivor!",1.053763440860215,0.0280485428651927,93,89,3,1
5283,A whale of a love story...,1.053763440860215,0.0235152432724811,93,88,5,0
5284,Anti texting-and-jumping-for-air ad.,1.053763440860215,0.0235152432724811,93,88,5,0
5285,"Relax. If you know my type, you cannot get pregnant.",1.053763440860215,0.0235152432724811,93,88,5,0
5286,"Darn, I was hoping for the meat without the tree chaser.",1.053763440860215,0.0235152432724811,93,88,5,0
5287,"I told you, this is my house.",1.053763440860215,0.0235152432724811,93,88,5,0
5288,"I suppose it's too late to ask a favor, to hide me.",1.053763440860215,0.0280485428651927,93,89,3,1
5289,"Sorry, guy, but I need more fiber in my diet.",1.053763440860215,0.0235152432724811,93,88,5,0
5290,Help! Beached whale on me!,1.053763440860215,0.0235152432724811,93,88,5,0
5291,whale taxi to the mainland,1.053763440860215,0.0319448720072118,93,90,1,2
5292,Landlubber blubber!,1.053763440860215,0.0280485428651927,93,89,3,1
5293,"Hey, this island is too small for a large whale!",1.053763440860215,0.0280485428651927,93,89,3,1
5294,Mom told me not to eat meat and vegetables in the same bite.,1.053763440860215,0.0280485428651927,93,89,3,1
5295,I hate island wailing.,1.053763440860215,0.0235152432724811,93,88,5,0
5296,"Oh crap, I'm a vegetarian!",1.053763440860215,0.0280485428651927,93,89,3,1
5297,""" I'll definitely need a chaser after this one..no twist please!",1.053763440860215,0.0280485428651927,93,89,3,1
5298,...and I thought global-warming was just hoo-rah...,1.053763440860215,0.0280485428651927,93,89,3,1
5299,Whale...we're both castaways.,1.053763440860215,0.0235152432724811,93,88,5,0
5300,"Hello ""Blubber-R-Us"", I have a couple of key questions about your services...",1.053763440860215,0.0280485428651927,93,89,3,1
5301,"When she said she wanted a divorce, I was crushed.",1.053763440860215,0.0235152432724811,93,88,5,0
5302,"No man is an island entire of itself; every man is a piece of the continent, a part of the main says I.",1.053763440860215,0.0235152432724811,93,88,5,0
5303,We're returning to land. Can I crash in your basement?,1.053763440860215,0.0280485428651927,93,89,3,1
5304,"Moby, I told you to floss every day!",1.053763440860215,0.0280485428651927,93,89,3,1
5305,"Careful, the palm petioles have sharp teeth.",1.053763440860215,0.0280485428651927,93,89,3,1
5306,"MGM Studios booking? It's Jake. A great white named Moby, with no agent and a fantastic life story just beached. Shall I wrap him?",1.053763440860215,0.0280485428651927,93,89,3,1
5307,I'm just not that on to you anymore.,1.053763440860215,0.0280485428651927,93,89,3,1
5308,"If it's any consolation, I'm sorry your Twitter feed is loading so slow.",1.053763440860215,0.0280485428651927,93,89,3,1
5309,..leading to insurance clause amendments.,1.053763440860215,0.0235152432724811,93,88,5,0
5310,I should have built a wall around this,1.053763440860215,0.0280485428651927,93,89,3,1
5311,"Darn, there's still only one of us on this desert island.",1.053763440860215,0.0280485428651927,93,89,3,1
5312,"Cover yourself, the seagulls are coming.",1.053763440860215,0.0235152432724811,93,88,5,0
5313,"Sorry, I'm a big beluga.",1.053763440860215,0.0280485428651927,93,89,3,1
5314,"Moby, this cuddle time is killing me.",1.053763440860215,0.0235152432724811,93,88,5,0
5315,Climate change,1.053763440860215,0.0235152432724811,93,88,5,0
5316,Yet you were too put out to breach for us before our whale watching boat capsized.,1.053763440860215,0.0235152432724811,93,88,5,0
5317,"Bob, I think you need an orthopedist, not a chiropractor.",1.053763440860215,0.0235152432724811,93,88,5,0
5318,Must've crawled under there for warmth,1.053763440860215,0.0235152432724811,93,88,5,0
5319,"Fidel, you should've gone to Kyoto.",1.053763440860215,0.0280485428651927,93,89,3,1
5320,This must be a dry county.,1.053763440860215,0.0235152432724811,93,88,5,0
5321,Who's Chicken Little?,1.053763440860215,0.0235152432724811,93,88,5,0
5322,Where's Ahab when you need him?,1.053763440860215,0.0235152432724811,93,88,5,0
5323,Did you hear something?,1.053763440860215,0.0235152432724811,93,88,5,0
5324,That was the last palm tree.,1.053763440860215,0.0319448720072118,93,90,1,2
5325,Oops! Another island that's not my errant wife!,1.053763440860215,0.0235152432724811,93,88,5,0
5326,This is my island.,1.053763440860215,0.0235152432724811,93,88,5,0
5327,"Buddy, I'm sorry, but my daughter is learning her notes. Had to get away.",1.053763440860215,0.0235152432724811,93,88,5,0
5328,..Caught this and I'm allergic to ambergris,1.053763440860215,0.0280485428651927,93,89,3,1
5329,Don't you just love Tinder!!,1.053763440860215,0.0280485428651927,93,89,3,1
5330,Please don't tel my pod - they'll stop calling me Evel.,1.053763440860215,0.0235152432724811,93,88,5,0
5331,I just can't catch a break.,1.053763440860215,0.0235152432724811,93,88,5,0
5332,Florida underwater is scary.,1.053763440860215,0.0235152432724811,93,88,5,0
5333,I'll show that cow and moon who's boss!,1.053763440860215,0.0280485428651927,93,89,3,1
5334,"For the record, in my state of nature, life is 'nasty, brutish, and short' even for palm trees.",1.053763440860215,0.0235152432724811,93,88,5,0
5335,What can I say? I'm a hump-bark,1.053763440860215,0.0280485428651927,93,89,3,1
5336,I migrate my brains out to get here for mating season and I forget to floss... Damn.,1.053763440860215,0.0280485428651927,93,89,3,1
5337,Two legs? Oops.,1.053763440860215,0.0235152432724811,93,88,5,0
5338,I told you over and over to stop yelling Captain Ahab is behind you. Captain Ahab is on your left. Captain Ahab is on your right.,1.053763440860215,0.0235152432724811,93,88,5,0
5339,That's a heavy tan.,1.053763440860215,0.0235152432724811,93,88,5,0
5340,They will never find me here!,1.053763440860215,0.0235152432724811,93,88,5,0
5341,I'm nothing without you.,1.053763440860215,0.0235152432724811,93,88,5,0
5342,The thing about this island is that it's always changing.,1.053763440860215,0.0235152432724811,93,88,5,0
5343,The real reason of death by coconut.,1.053763440860215,0.0280485428651927,93,89,3,1
5344,How the Wrong Whale Went Extinct.,1.053763440860215,0.0235152432724811,93,88,5,0
5345,You didn't say beach?????,1.053763440860215,0.0280485428651927,93,89,3,1
5346,Boo-ga boo-ga!,1.053763440860215,0.0235152432724811,93,88,5,0
5347,Chill...the last tsunami also beached my orca bros.,1.053191489361702,0.0277544437139268,94,90,3,1
5348,I hate pupus that squirm around.,1.053191489361702,0.0232707659191605,94,89,5,0
5349,"Thank goodness! The final episode of ""Castaway Island"".",1.053191489361702,0.0277544437139268,94,90,3,1
5350,"Something's between my teeth - egads, I need floss, quick!",1.053191489361702,0.0277544437139268,94,90,3,1
5351,"I did say ""Catch me""...........",1.053191489361702,0.0232707659191605,94,89,5,0
5352,His ID tag says he's a Palm Pilot Whale.,1.053191489361702,0.0232707659191605,94,89,5,0
5353,Wanna hear about the first time I got beached,1.053191489361702,0.0277544437139268,94,90,3,1
5354,I was only having a good time.,1.053191489361702,0.0277544437139268,94,90,3,1
5355,Walkies???,1.053191489361702,0.0277544437139268,94,90,3,1
5356,Ah! another rescue from global warming.,1.053191489361702,0.0277544437139268,94,90,3,1
5357,I should really try the treadmill next time,1.053191489361702,0.0277544437139268,94,90,3,1
5358,The infamous Trump whale.,1.053191489361702,0.0232707659191605,94,89,5,0
5359,Don't you dare ever again call me Ishmael!,1.053191489361702,0.0232707659191605,94,89,5,0
5360,"Whoops. Thought you were Captain Ahab, and I was surfacing under the Pequod.",1.053191489361702,0.0232707659191605,94,89,5,0
5361,And I thought my boss would stop sending memos after I retired.,1.053191489361702,0.0232707659191605,94,89,5,0
5362,Is this one of those exploding whales?,1.053191489361702,0.0232707659191605,94,89,5,0
5363,"Contest 531,August 1, 2016: ""Do you think if he will deport us if he finds us living on the 8th floor of his Golden Tower?""",1.053191489361702,0.0277544437139268,94,90,3,1
5364,It looks like we're not in Kansas anymore!,1.053191489361702,0.0232707659191605,94,89,5,0
5365,Now I'm off to find dessert!,1.053191489361702,0.0232707659191605,94,89,5,0
5366,"Still, no man is an island unto himself... even should the tide come in!",1.053191489361702,0.0232707659191605,94,89,5,0
5367,"Sorry, the volleyball looked good enough to eat.",1.053191489361702,0.0277544437139268,94,90,3,1
5368,Can you get my humpback?,1.053191489361702,0.0277544437139268,94,90,3,1
5369,File under: desert island book blunder,1.053191489361702,0.0277544437139268,94,90,3,1
5370,I am afraid I am loosing my sense of taste.,1.053191489361702,0.0232707659191605,94,89,5,0
5371,Stranded and fishing for the classic overachiever.,1.053191489361702,0.0232707659191605,94,89,5,0
5372,"Hey, I'm Jonah - you're not suppose to sit on me, you were told to swallow me!",1.053191489361702,0.0277544437139268,94,90,3,1
5373,Toby prooves he's is worthy of being a Dick.,1.053191489361702,0.0316083809340925,94,91,1,2
5374,"Sorry, but it was the only beach for leagues.",1.053191489361702,0.0232707659191605,94,89,5,0
5375,Down! Now! When will you get that you're not just a sperm anymore?,1.053191489361702,0.0232707659191605,94,89,5,0
5376,"Well, then you shouldn't have landed on Kale Island.",1.053191489361702,0.0232707659191605,94,89,5,0
5377,This is slightly different than Greil Marcus's desert island favorite album challenge.,1.053191489361702,0.0232707659191605,94,89,5,0
5378,"Ahab thought he was safe, but the hatred the great white whale had for him was so consuming that Moby Dick was willing to give his life to destroy him.",1.053191489361702,0.0277544437139268,94,90,3,1
5379,This barefoot man under a palm tree on a tiny island is burdensomely banal.,1.053191489361702,0.0232707659191605,94,89,5,0
5380,I thought you said 'beached bod',1.053191489361702,0.0277544437139268,94,90,3,1
5381,Um..... This is new.,1.053191489361702,0.0232707659191605,94,89,5,0
5382,Blubber based sunscreen is most effective,1.053191489361702,0.0232707659191605,94,89,5,0
5383,Hello? I heard your SOS call. Are you here? Hello?,1.053191489361702,0.0232707659191605,94,89,5,0
5384,Now we're both hidden.,1.053191489361702,0.0277544437139268,94,90,3,1
5385,We call it musical islands.,1.053191489361702,0.0277544437139268,94,90,3,1
5386,"Sorry, but if I see one more krill I'm going to freak out.",1.053191489361702,0.0277544437139268,94,90,3,1
5387,Jonah had a whale of a time,1.053191489361702,0.0277544437139268,94,90,3,1
5388,"Tasty, but I would've preferred a coconut.",1.053191489361702,0.0232707659191605,94,89,5,0
5389,"now what, yanis?",1.053191489361702,0.0232707659191605,94,89,5,0
5390,Splash 2: The Cast Away Chronicles.,1.053191489361702,0.0232707659191605,94,89,5,0
5391,"This isn't a poke stop, is it?",1.053191489361702,0.0232707659191605,94,89,5,0
5392,"Honestly, Ahab is a distant relative!",1.053191489361702,0.0232707659191605,94,89,5,0
5393,Damned double vision!,1.053191489361702,0.0232707659191605,94,89,5,0
5394,I thought I was able to cheat death. I was DEAD wrong.,1.053191489361702,0.0316083809340925,94,91,1,2
5395,My margin of victory isn't what it should be.,1.053191489361702,0.0232707659191605,94,89,5,0
5396,It's inside the belly?,1.053191489361702,0.0232707659191605,94,89,5,0
5397,Darn. More of that palm oil.,1.053191489361702,0.0232707659191605,94,89,5,0
5398,I guess the tree didn't agree to this suicide pact.,1.0526315789473684,0.0274664451811975,95,91,3,1
5399,Love at first sight!,1.0526315789473684,0.023031314447036,95,90,5,0
5400,Don't tell me you're afraid of heights.,1.0526315789473684,0.023031314447036,95,90,5,0
5401,Didn't know your mom was going to be at this beach,1.0526315789473684,0.0274664451811975,95,91,3,1
5402,This is the last time I'll let a shade tree mechanic work on me,1.0526315789473684,0.0274664451811975,95,91,3,1
5403,"Sorry, just a ""research"" beaching.",1.0526315789473684,0.0274664451811975,95,91,3,1
5404,Even Tom Hanks isn't gonna be able to turn climate change into enjoyable movie.,1.0526315789473684,0.023031314447036,95,90,5,0
5405,""" Hey you, this island isn't big enough for the both of us"".",1.0526315789473684,0.0274664451811975,95,91,3,1
5406,"At least, you passed before you knew it.",1.0526315789473684,0.0274664451811975,95,91,3,1
5407,Got any good albums?,1.0526315789473684,0.023031314447036,95,90,5,0
5408,Thanks for your hospitalty,1.0526315789473684,0.023031314447036,95,90,5,0
5409,"On the count of three, if you could just go into wheel pose...",1.0526315789473684,0.023031314447036,95,90,5,0
5410,Sorry. Just practicing for a new event in the 2020 Summer Olympics.,1.0526315789473684,0.023031314447036,95,90,5,0
5411,I love BBWs (Big Beautiful Whales),1.0526315789473684,0.023031314447036,95,90,5,0
5412,When was your last throat pleat service?,1.0526315789473684,0.023031314447036,95,90,5,0
5413,Ixnay with the blubbering Caruso. That's my tickle spot.,1.0526315789473684,0.023031314447036,95,90,5,0
5414,You hogging the whole beach on porpoise?,1.0526315789473684,0.0274664451811975,95,91,3,1
5415,"You said Moby Dick was your #1 desert island pick, so...",1.0526315789473684,0.0274664451811975,95,91,3,1
5416,"Take that, John Donne!",1.0526315789473684,0.023031314447036,95,90,5,0
5417,"Well if it's not the way to San Jose, it will be soon enough!",1.0520833333333333,0.0227967356209339,96,91,5,0
5418,Share and share alike – NOT,1.0520833333333333,0.0227967356209339,96,91,5,0
5419,"OK, Melville. Cetacean: Fish or mammal?",1.0520833333333333,0.0227967356209339,96,91,5,0
5420,Don't you complain. I couldn't take another day eating nothing but krill.,1.0520833333333333,0.0227967356209339,96,91,5,0
5421,"The whale suffered from a very rare malady that put it way off of its normal migration route and in search of land to beach itself. Throughout his life, Jack never ever got a break.",1.0520833333333333,0.0309562214457583,96,93,1,2
5422,Well you did get under my skin first.,1.0520833333333333,0.0271843594845417,96,92,3,1
5423,"I told you to stop that stuff about ""Play it again, Shamu"".",1.0520833333333333,0.0227967356209339,96,91,5,0
5424,My luck he's not vegan.,1.0520833333333333,0.0227967356209339,96,91,5,0
5425,Why did you bother with all those bench presses?!,1.0520833333333333,0.0227967356209339,96,91,5,0
5426,"Hmm? tastes like chicken, an older chicken.",1.043956043956044,0.0266670691915037,91,88,2,1
5427,I'm tired of kale.,1.043956043956044,0.0266670691915037,91,88,2,1
5428,Did you see that??!!!,1.043956043956044,0.0216086171483554,91,87,4,0
5429,Ahhh! A protein and fiber balanced meal.,1.043956043956044,0.0216086171483554,91,87,4,0
5430,And the tree looked like it was gonna make it in this world.,1.043956043956044,0.0216086171483554,91,87,4,0
5431,Great! let's hope he is only taking a catnap!!,1.043956043956044,0.0266670691915037,91,88,2,1
5432,Hope you're a girl cow .,1.043956043956044,0.0216086171483554,91,87,4,0
5433,aha the radio works ...too much treble,1.043956043956044,0.0266670691915037,91,88,2,1
5434,I don't see anything under here that should induce fatigue.,1.043956043956044,0.0266670691915037,91,88,2,1
5435,"Sorry, nothing personal, I just had to kill that trope.",1.043956043956044,0.0266670691915037,91,88,2,1
5436,I think I have a whale of a `Whale of a Problem.,1.043956043956044,0.0216086171483554,91,87,4,0
5437,Harambe was my friend and they shot him.,1.043956043956044,0.0266670691915037,91,88,2,1
5438,"Don't provoke the Great White Whale, Ahab!",1.043956043956044,0.0216086171483554,91,87,4,0
5439,At least it's not raining... wait.,1.043956043956044,0.0216086171483554,91,87,4,0
5440,"Sorry. Just read about a ""walking fish,"" and thought to give it a go.",1.043956043956044,0.0266670691915037,91,88,2,1
5441,What's for Dinner,1.043956043956044,0.0216086171483554,91,87,4,0
5442,This obesity epidemic is getting out of control!,1.043956043956044,0.0216086171483554,91,87,4,0
5443,The sublime object of ideology.,1.043956043956044,0.0216086171483554,91,87,4,0
5444,"The true irony is that he was the captain of a Japanese ""research"" vessel in the arctic for over thirty years...",1.043956043956044,0.0216086171483554,91,87,4,0
5445,I guess I don't have to be the Harford Whalers's mascot anymore.,1.043956043956044,0.0216086171483554,91,87,4,0
5446,"Oh, Harold! Aren't you excited! We are going to have a baby!",1.043956043956044,0.0216086171483554,91,87,4,0
5447,"Hey, up there, I'm supposed to be in your belly not under it!",1.043956043956044,0.0216086171483554,91,87,4,0
5448,"If you let me go, I'll search for an iceberg to keep me from spoiling.",1.043956043956044,0.0216086171483554,91,87,4,0
5449,"Damn, I must lose weight.",1.043956043956044,0.0216086171483554,91,87,4,0
5450,Push up -- you'll help me slide off this confounded desert isle!,1.043956043956044,0.0216086171483554,91,87,4,0
5451,I just finished a great biography of Moby Dick!,1.043956043956044,0.0216086171483554,91,87,4,0
5452,So what part of investment banking don't you understand?,1.043956043956044,0.0266670691915037,91,88,2,1
5453,Do you even lift?,1.043956043956044,0.0216086171483554,91,87,4,0
5454,I wonder if the cow's coach is still available.,1.043956043956044,0.0216086171483554,91,87,4,0
5455,The Magikarp. Where'd he go?,1.043956043956044,0.0216086171483554,91,87,4,0
5456,So muchofor the romantic Pacific island,1.043956043956044,0.0216086171483554,91,87,4,0
5457,"Hey, what are you doing in my space?!?",1.043956043956044,0.0266670691915037,91,88,2,1
5458,She told me I should shed some blubber before I left for my vacation.,1.043956043956044,0.0216086171483554,91,87,4,0
5459,Last week I hit a guy on a psychiatrist's couch. Is that ironic?,1.043956043956044,0.0266670691915037,91,88,2,1
5460,Just when I thought I had it all together....,1.043956043956044,0.0216086171483554,91,87,4,0
5461,"Sorry, my instincts didn't specify the size of the beach before I tried this.",1.043956043956044,0.0216086171483554,91,87,4,0
5462,I just heard about what they did with Bin Laden.,1.043956043956044,0.0216086171483554,91,87,4,0
5463,I bet they won't find me here.,1.043956043956044,0.0216086171483554,91,87,4,0
5464,A day in the life of Saint Brendan the Navigator,1.043956043956044,0.0216086171483554,91,87,4,0
5465,"Whale, oh whale so much for an island!",1.043956043956044,0.0216086171483554,91,87,4,0
5466,so much for that sunny vacation you bragged aboutmuch for that,1.043956043956044,0.0216086171483554,91,87,4,0
5467,Sorry didn't see you there mate you really shouldn't have a private island out here how about we split it fifty fifty.,1.043956043956044,0.0216086171483554,91,87,4,0
5468,I'm here just to tickle your funny bone.,1.043956043956044,0.0216086171483554,91,87,4,0
5469,"Hey, what do you think you are doing, I was here first...",1.043956043956044,0.0216086171483554,91,87,4,0
5470,"Just your luck, eh?",1.043956043956044,0.0216086171483554,91,87,4,0
5471,"Then, back in civilization, Jesse described how he contracted ‘Baleen Spleen.’",1.043956043956044,0.0216086171483554,91,87,4,0
5472,"Sorry, I thought you said your name Ishmael.",1.043956043956044,0.0216086171483554,91,87,4,0
5473,Plus size mermaid,1.043956043956044,0.0266670691915037,91,88,2,1
5474,whaddya mean don't encourage it,1.043956043956044,0.0216086171483554,91,87,4,0
5475,De Wha..!,1.043956043956044,0.0216086171483554,91,87,4,0
5476,"Oh,no! High centered again!",1.043956043956044,0.0216086171483554,91,87,4,0
5477,First time to Ipanema Beach?,1.043956043956044,0.0216086171483554,91,87,4,0
5478,"If I were him, would I really be in the sun?",1.043956043956044,0.0216086171483554,91,87,4,0
5479,I only do bottled...,1.043956043956044,0.0266670691915037,91,88,2,1
5480,It's the radar.,1.043956043956044,0.0216086171483554,91,87,4,0
5481,I saw on Twitter this whale stranding.,1.043956043956044,0.0216086171483554,91,87,4,0
5482,What took you so long?,1.043956043956044,0.0266670691915037,91,88,2,1
5483,"This awkward, but have you seen a flower pot falling down?",1.043956043956044,0.0216086171483554,91,87,4,0
5484,"I said ""WELL, HELL""!",1.043956043956044,0.0216086171483554,91,87,4,0
5485,Guess I used too many bait fish,1.043956043956044,0.0216086171483554,91,87,4,0
5486,Mammal lovers.,1.043956043956044,0.0266670691915037,91,88,2,1
5487,"So, you're a Marine Biologist.",1.043956043956044,0.0216086171483554,91,87,4,0
5488,I think I win stranded bragging.,1.043956043956044,0.0216086171483554,91,87,4,0
